EXPOCODE,Cruise_ID,Observation_Type,Sample _ID,Station_ID,Cast_number,Niskin_ID,Year_UTC,Month_UTC,Day_UTC,Time_UTC,YearDay_UTC,Latitude_Dec_Deg,Longitude_Dec_Deg,Depth_Bottom_meters,Depth_meters,CTDPRES_dbar,FlowThrough-Intake_Temperature_deg_C,TSGTEMP_deg_C,CTDTEMP_ITS90,TSGSAL_PSS78,CTDSAL_PSS78,Salinity_PSS78,Salinity_Flag,CTDOXY_mg/L,CTDOXY_umol/kg,DIC_umol/kg,DIC_Flag,TA_umol/kg,TA_Flag,pH_TS_20C,pH_TS_25C,pH_Flag,Silicate_umol/kg,Nitrite_and_Nitrate_umol/kg,Ammonium_umol/kg,Phosphate_umol/kg,Nutrients_Flag
46SL20181115,Selfoss846,Flow-through,10000,1,0,0,2018,11,15,15:56:00,319.6639,63.799,-23.914,-999,7,-999,-999,8.67,-999,34.926,-999,-999,9,-999,-999,2128.3,2,2290.1,2,7.8408,7.7684,2,5.75,12.49,-999,0.876,2
46SL20181115,Selfoss846,Flow-through,20000,2,0,0,2018,11,15,21:11:00,319.8826,62.954,-26.521,-999,7,-999,-999,9.48,-999,34.997,-999,-999,9,-999,-999,2125.2,2,2289.8,2,7.8454,7.7729,2,4.33,11.42,-999,0.803,2
46SL20181115,Selfoss846,Flow-through,30000,3,0,0,2018,11,16,0:56:00,320.0389,62.3804,-28.2913,-999,7,-999,-999,10.1,-999,34.997,-999,-999,9,-999,-999,2127.2,2,2297.3,3,7.8581,7.7853,2,4.7,12.38,-999,0.83,2
46SL20181115,Selfoss846,Flow-through,40000,4,0,0,2018,11,16,4:43:00,320.1965,61.8142,-30.063,-999,7,-999,-999,10.5,-999,34.832,-999,-999,9,-999,-999,2133.2,2,2292.6,2,7.8355,7.7631,2,4.95,13.06,-999,0.869,2
46SL20181115,Selfoss846,Flow-through,50000,5,0,0,2018,11,16,9:33:00,320.3979,61.0616,-32.2669,-999,7,-999,-999,14.6,-999,34.765,-999,-999,9,-999,-999,2126.9,2,2283.6,2,7.8316,7.7593,2,4.92,13.06,-999,0.88,2
46SL20181115,Selfoss846,Flow-through,60000,6,0,0,2018,11,16,13:48:00,320.575,60.4492,-34.092,-999,7,-999,-999,12.7,-999,34.825,-999,-999,9,-999,-999,2132.7,2,2285.8,2,7.8218,7.7497,2,5.43,13.74,-999,0.917,2
46SL20181115,Selfoss846,Flow-through,70000,7,0,0,2018,11,16,17:57:00,320.7479,59.8817,-35.0297,-999,7,-999,-999,9.6,-999,34.727,-999,-999,9,-999,-999,2131.2,2,2286.8,2,7.8277,7.7555,2,4.66,13.1,-999,0.879,2
46SL20181115,Selfoss846,Flow-through,80000,8,0,0,2018,11,16,21:10:00,320.8819,59.3517,-35.7126,-999,7,-999,-999,-999,-999,34.751,-999,-999,9,-999,-999,2132.4,2,2287.2,2,7.825,7.7528,2,5.17,13.45,-999,0.905,2
46SL20181115,Selfoss846,Flow-through,90000,9,0,0,2018,11,17,0:28:00,321.0194,58.8667,-36.7831,-999,7,-999,-999,7.2,-999,34.759,-999,-999,9,-999,-999,2136,2,2286.2,2,7.8196,7.7475,2,5.09,13.48,-999,0.905,2
46SL20181115,Selfoss846,Flow-through,100000,10,0,0,2018,11,17,6:38:00,321.2764,57.8634,-38.7419,-999,7,-999,-999,6,-999,34.735,-999,-999,9,-999,-999,2130.3,2,2283.8,2,7.8245,7.7523,2,4.57,12.88,-999,0.877,2
46SL20181115,Selfoss846,Flow-through,110000,11,0,0,2018,11,17,10:22:00,321.4319,57.2437,-39.5951,-999,7,-999,-999,3.4,-999,34.714,-999,-999,9,-999,-999,2133,2,2285.4,2,7.8211,7.749,2,4.27,12.78,-999,0.875,2
46SL20181115,Selfoss846,Flow-through,120000,12,0,0,2018,11,17,15:03:00,321.6271,56.4304,-40.4605,-999,7,-999,-999,3.3,-999,34.776,-999,-999,9,-999,-999,2131.5,2,2281.4,2,7.8191,7.747,2,4.07,12.73,-999,0.872,2
46SL20181115,Selfoss846,Flow-through,130000,13,0,0,2018,11,17,19:14:00,321.8014,55.6854,-41.2921,-999,7,-999,-999,3.9,-999,34.649,-999,-999,9,-999,-999,2128.3,2,2279.6,2,7.8189,7.7468,2,3.8,12.24,-999,0.846,2
46SL20181115,Selfoss846,Flow-through,140000,14,0,0,2018,11,17,23:09:00,321.9646,54.9237,-42.2646,-999,7,-999,-999,4.5,-999,34.65,-999,-999,9,-999,-999,2116.9,2,2272.1,3,7.8288,7.7566,2,3.58,11.47,-999,0.814,2
46SL20181115,Selfoss846,Flow-through,150000,15,0,0,2018,11,18,2:38:00,322.1097,54.2125,-43.1945,-999,7,-999,-999,5.6,-999,34.645,-999,-999,9,-999,-999,2130.2,2,2281.2,2,7.8204,7.7483,2,4.35,11.32,-999,0.804,2
46SL20181115,Selfoss846,Flow-through,160000,16,0,0,2018,11,18,10:03:00,322.4188,52.6565,-45.2979,-999,7,-999,-999,5.1,-999,34.456,-999,-999,9,-999,-999,2115.1,2,2273.8,2,7.8411,7.7687,2,3.57,8.65,-999,0.684,2
46SL20181115,Selfoss846,Flow-through,170000,17,0,0,2018,11,18,15:22:00,322.6403,51.5673,-46.7238,-999,7,-999,-999,3.9,-999,34.294,-999,-999,9,-999,-999,2085.5,2,2270,3,7.9006,7.8273,2,2.14,4.37,-999,0.442,2
46SL20181115,Selfoss846,Flow-through,180000,18,0,0,2018,11,18,18:18:00,322.7625,51.0318,-47.4189,-999,7,-999,-999,5.4,-999,34.266,-999,-999,9,-999,-999,2089,2,2267.8,3,7.888,7.8149,2,2.74,5.45,-999,0.507,2
46SL20181115,Selfoss846,Flow-through,190000,19,0,0,2018,11,18,21:43:00,322.9049,50.4203,-48.1456,-999,7,-999,-999,3,-999,34.075,-999,-999,9,-999,-999,2091.6,2,2257.1,2,7.8633,7.7905,2,2.29,4.97,-999,0.5,2
46SL20181115,Selfoss846,Flow-through,200000,20,0,0,2018,11,18,21:43:00,322.9049,50.4203,-48.1456,-999,7,-999,-999,3,-999,34.079,-999,-999,9,-999,-999,2092.1,2,2259,2,7.8634,7.7907,2,2.53,4.93,-999,0.499,2
46SL20181115,Selfoss846,Flow-through,210000,21,0,0,2018,11,19,1:14:00,323.0514,49.7125,-48.636,-999,7,-999,-999,1.8,-999,34.108,-999,-999,9,-999,-999,2111.2,2,2257.9,2,7.8169,7.7449,2,3.46,8.22,-999,0.667,2
46SL20181115,Selfoss846,Flow-through,220000,22,0,0,2018,11,19,4:40:00,323.1944,49.0959,-49.2046,-999,7,-999,-999,0.6,-999,34.021,-999,-999,9,-999,-999,2108,2,2254,2,7.8157,7.7438,2,3.66,7.86,-999,0.659,2
46SL20181115,Selfoss846,Flow-through,230000,23,0,0,2018,11,19,11:53:00,323.4951,47.806,-50.4666,-999,7,-999,-999,0,-999,32.378,-999,-999,9,-999,-999,2071.3,2,2187.7,2,7.7664,7.6957,2,4.32,3.97,-999,0.671,2
46SL20181115,Selfoss846,Flow-through,240000,24,0,0,2018,11,19,16:16:00,323.6778,47.2042,-51.2972,-999,7,-999,-999,1.8,-999,31.888,-999,-999,9,-999,-999,2043,2,2163.4,2,7.7845,7.7135,2,3.41,2.07,-999,0.587,2
46SL20181115,Selfoss846,Flow-through,250000,25,0,0,2018,11,19,19:38:00,323.8181,46.8265,-52.0379,-999,7,-999,-999,3.8,-999,32.026,-999,-999,9,-999,-999,2060.6,2,2176,2,7.7695,7.6987,2,3.76,2.98,-999,0.647,2
46SL20181115,Selfoss846,Flow-through,260000,26,0,0,2018,11,19,23:18:00,323.9708,46.5359,-52.9145,-999,7,-999,-999,6,-999,31.626,-999,-999,9,-999,-999,2029.3,2,2151.6,2,7.7929,7.7217,2,3.02,1.81,-999,0.573,2
46SL20181115,Selfoss846,Flow-through,270000,27,0,0,2018,11,20,3:22:00,324.1403,46.5376,-53.9841,-999,7,-999,-999,7.1,-999,31.674,-999,-999,9,-999,-999,2035.1,2,2160.8,2,7.7997,7.7284,2,2.96,2.01,-999,0.585,2
46SL20181115,Selfoss846,Flow-through,280000,28,0,0,2018,11,21,0:20:00,325.0139,46.6591,-55.3311,-999,7,-999,-999,10.2,-999,31.904,-999,-999,9,-999,-999,2026.8,2,2151.8,2,7.7976,7.7263,2,2.77,2.14,-999,0.601,2
46SL20181115,Selfoss846,Flow-through,290000,29,0,0,2018,11,21,4:05:00,325.1701,46.3557,-56.4271,-999,7,-999,-999,9.9,-999,31.839,-999,-999,9,-999,-999,2050.4,2,2165.6,2,7.7698,7.6991,2,3.14,2.94,-999,0.617,2
46SL20181115,Selfoss846,Flow-through,300000,30,0,0,2018,11,21,4:05:00,325.1701,46.3557,-56.4271,-999,7,-999,-999,9.9,-999,31.844,-999,-999,9,-999,-999,2043.6,2,2158.4,2,7.7712,7.7004,2,4.39,3.02,-999,0.642,2
46SL20181115,Selfoss846,Flow-through,310000,31,0,0,2018,11,21,11:52:00,325.4944,45.8036,-58.3336,-999,7,-999,-999,11.3,-999,31.532,-999,-999,9,-999,-999,2023.5,2,2149.4,2,7.8032,7.7318,2,2.4,1.54,-999,0.489,2
46SL20181115,Selfoss846,Flow-through,320000,32,0,0,2018,11,21,14:32:00,325.6056,45.5796,-59.1471,-999,7,-999,-999,7.6,-999,30.765,-999,-999,9,-999,-999,2011.2,2,2109.7,3,7.7422,7.6722,2,4.72,3.31,-999,0.647,2
46SL20181115,Selfoss846,Flow-through,330000,33,0,0,2018,11,21,17:03:00,325.7104,45.3392,-59.9021,-999,7,-999,-999,6.7,-999,31.126,-999,-999,9,-999,-999,2014,2,2124.3,2,7.7694,7.6987,2,3.37,2.81,-999,0.55,2
46SL20181115,Selfoss846,Flow-through,340000,34,0,0,2018,11,21,18:04:00,325.7528,45.2415,-60.219,-999,7,-999,-999,6,-999,30.768,-999,-999,9,-999,-999,2019,2,2127.6,2,7.7711,7.7004,2,3.75,2.7,-999,0.567,2
46SL20181115,Selfoss846,Flow-through,350000,35,0,0,2018,11,21,19:42:00,325.8208,45.1051,-60.6771,-999,7,-999,-999,5.7,-999,30.845,-999,-999,9,-999,-999,2025.2,2,2125.1,2,7.746,7.6759,2,5.14,3.33,-999,0.652,2
46SL20181115,Selfoss846,Flow-through,360000,36,0,0,2018,11,21,19:42:00,325.8208,45.1051,-60.6771,-999,7,-999,-999,5.7,-999,30.759,-999,-999,9,-999,-999,2026.6,2,2126.8,2,7.7472,7.677,2,5.11,3.38,-999,0.648,2
46SL20181115,Selfoss846,Flow-through,370000,37,0,0,2018,11,21,21:55:00,325.9132,44.9496,-61.1711,-999,7,-999,-999,6.2,-999,30.25,-999,-999,9,-999,-999,2007.5,2,2106.8,2,7.7536,7.6834,2,5.23,3.02,-999,0.632,2
46SL20181115,Selfoss846,Flow-through,380000,38,0,0,2018,11,21,23:26:00,325.9764,44.8729,-61.4393,-999,7,-999,-999,6.7,-999,30.182,-999,-999,9,-999,-999,2005.4,2,2105.8,2,7.7576,7.6873,2,4.87,2.88,-999,0.625,2
46SL20181115,Selfoss846,Flow-through,390000,39,0,0,2018,11,22,1:37:00,326.0674,44.8161,-61.6875,-999,7,-999,-999,11.2,-999,30.291,-999,-999,9,-999,-999,2006.2,2,2108.6,2,7.7615,7.6911,2,4.88,2.83,-999,0.601,2
46SL20181115,Selfoss846,Flow-through,400000,40,0,0,2018,11,22,4:21:00,326.1813,44.7093,-62.0377,-999,7,-999,-999,6.1,-999,30.145,-999,-999,9,-999,-999,1995.4,2,2108.8,2,7.791,7.72,2,3.46,2.24,-999,0.52,2
28AQ20190515,Flora_20190515,Flow-through,820000,82,0,0,2019,5,18,13:12:00,138.55,41.5203,-10.9318,-999,3,-999,15.94,16.11,-999,35.865,-999,-999,9,-999,-999,2118.6,6,2359.9,6,7.9824,7.908,6,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,840000,84,0,0,2019,5,18,18:16:00,138.7611,40.4781,-11.307,-999,3,-999,16.18,16.34,-999,35.877,-999,-999,9,-999,-999,2118.8,2,2365.1,2,7.9831,7.9086,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,850000,85,0,0,2019,5,20,8:02:00,140.3347,32.6149,-13.9676,-999,3,-999,19.36,19.51,-999,36.73,-999,-999,9,-999,-999,2127,2,2411.5,2,8.0424,7.9672,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,860000,86,0,0,2019,5,20,16:22:00,140.6819,30.8704,-14.5253,-999,3,-999,19.22,19.4,-999,36.716,-999,-999,9,-999,-999,2129.8,2,2408.9,2,8.0374,7.9623,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,870000,87,0,0,2019,5,22,8:07:00,142.3382,27.3288,-18.5692,-999,3,-999,-999,20.82,-999,36.869,-999,-999,9,-999,-999,2128.3,6,2419.5,6,8.0517,7.9765,6,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,890000,89,0,0,2019,5,22,13:11:00,142.5493,27.2653,-19.7504,-999,3,-999,-999,21.25,-999,36.962,-999,-999,9,-999,-999,2127.9,2,2427.1,2,8.064,7.9887,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,900000,90,0,0,2019,5,22,19:20:00,142.8056,27.1755,-21.1632,-999,3,-999,-999,21.31,-999,37.061,-999,-999,9,-999,-999,2131.1,2,2432.4,2,8.0656,7.9903,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,910000,91,0,0,2019,5,23,6:11:00,143.2576,26.9817,-23.6869,-999,3,-999,-999,21.65,-999,37.14,-999,-999,9,-999,-999,2131,2,2439.9,2,8.0733,7.9978,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,920000,92,0,0,2019,5,23,12:32:00,143.5222,26.8461,-25.1676,-999,3,-999,-999,21.95,-999,37.224,-999,-999,9,-999,-999,2134.2,2,2441.7,2,8.0751,7.9997,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,930000,93,0,0,2019,5,23,18:21:00,143.7646,26.7108,-26.5033,-999,3,-999,-999,22.22,-999,37.109,-999,-999,9,-999,-999,2131.6,2,2430,2,8.0634,7.9881,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,940000,94,0,0,2019,5,24,6:57:00,144.2896,26.3777,-29.349,-999,3,-999,-999,22.92,-999,37.308,-999,-999,9,-999,-999,2129.9,2,2444.4,2,8.0849,8.0094,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,950000,95,0,0,2019,5,24,12:28:00,144.5194,26.213,-30.5987,-999,3,-999,-999,23.19,-999,37.259,-999,-999,9,-999,-999,2125.5,2,2440.5,2,8.0897,8.0141,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,960000,96,0,0,2019,5,24,17:52:00,144.7444,26.0378,-31.8404,-999,3,-999,-999,23.67,-999,37.426,-999,-999,9,-999,-999,2133.7,2,2453.3,2,8.0926,8.0169,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,970000,97,0,0,2019,5,24,21:28:00,144.8944,25.9133,-32.6773,-999,3,-999,-999,23.37,-999,37.296,-999,-999,9,-999,-999,2132.8,2,2443.1,2,8.0841,8.0086,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,980000,98,0,0,2019,5,25,6:54:00,145.2875,25.5674,-34.8641,-999,3,-999,-999,23.55,-999,37.248,-999,-999,9,-999,-999,2122,2,2438,2,8.0899,8.0143,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,990000,99,0,0,2019,5,25,11:06:00,145.4625,25.4028,-35.8319,-999,3,-999,-999,23.77,-999,37.318,-999,-999,9,-999,-999,2122.3,6,2443.1,6,8.1002,8.0245,6,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1730000,173,0,0,2019,5,25,16:42:00,145.6958,25.1726,-37.1331,-999,3,-999,-999,24.81,-999,37.46,-999,-999,9,-999,-999,2121,2,2454.5,2,8.1154,8.0395,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1740000,174,0,0,2019,5,25,21:55:00,145.9132,24.9486,-38.3377,-999,3,-999,-999,24.55,-999,37.535,-999,-999,9,-999,-999,2126,2,2462,2,8.1127,8.0369,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1750000,175,0,0,2019,5,26,9:11:00,146.3826,24.436,-40.898,-999,3,-999,-999,24.73,-999,37.529,-999,-999,9,-999,-999,2124.9,2,2456.5,2,8.1116,8.0358,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1760000,176,0,0,2019,5,26,13:16:00,146.5528,24.2492,-41.7731,-999,3,-999,-999,25.16,-999,37.514,-999,-999,9,-999,-999,2119.8,2,2455.7,2,8.118,8.0422,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1770000,177,0,0,2019,5,26,18:05:00,146.7535,24.0305,-42.7636,-999,3,-999,-999,25.54,-999,37.606,-999,-999,9,-999,-999,2123.9,2,2462.8,2,8.121,8.0451,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1780000,178,0,0,2019,5,27,7:54:00,147.3292,23.3237,-45.7692,-999,3,-999,25.34,25.48,-999,37.61,-999,-999,9,-999,-999,2116.7,2,2460.4,2,8.1294,8.0535,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1790000,179,0,0,2019,5,27,13:05:00,147.5451,23.0435,-46.8879,-999,3,-999,25.8,25.96,-999,37.587,-999,-999,9,-999,-999,2115.1,6,2458.5,6,8.1298,8.0539,6,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1810000,181,0,0,2019,5,27,20:14:00,147.8431,22.6721,-48.3213,-999,3,-999,26.27,26.47,-999,37.616,-999,-999,9,-999,-999,2114.2,2,2455,2,8.1333,8.0573,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1820000,182,0,0,2019,5,28,8:45:00,148.3646,21.931,-51.0266,-999,3,-999,26.19,26.35,-999,37.551,-999,-999,9,-999,-999,2105.4,2,2453.8,2,8.1423,8.0663,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1830000,183,0,0,2019,5,28,13:41:00,148.5701,21.6433,-52.0298,-999,3,-999,27.01,27.12,-999,37.318,-999,-999,9,-999,-999,2088.1,2,2439,2,8.1513,8.0752,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1840000,184,0,0,2019,5,28,17:25:00,148.7257,21.4262,-52.7708,-999,3,-999,27.72,27.74,-999,37.338,-999,-999,9,-999,-999,2089.7,2,2443.3,2,8.1548,8.0787,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1850000,185,0,0,2019,5,28,22:25:00,148.934,21.1175,-53.7994,-999,3,-999,27.02,27.22,-999,37.295,-999,-999,9,-999,-999,2089,2,2440.7,2,8.1501,8.074,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1860000,186,0,0,2019,5,29,8:46:00,149.3653,20.4481,-55.942,-999,3,-999,26.95,27.11,-999,37.181,-999,-999,9,-999,-999,2082,2,2438.3,2,8.1496,8.0735,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1870000,187,0,0,2019,5,29,13:07:00,149.5465,20.1456,-56.8771,-999,3,-999,27.06,27.19,-999,37.036,-999,-999,9,-999,-999,2074.5,6,2427.2,6,8.1593,8.0831,6,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1890000,189,0,0,2019,5,29,17:43:00,149.7382,19.824,-57.843,-999,3,-999,27.31,27.41,-999,36.673,-999,-999,9,-999,-999,2057.4,2,2405.7,2,8.1551,8.079,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1900000,190,0,0,2019,5,29,22:23:00,149.9326,19.4874,-58.833,-999,3,-999,27.28,27.41,-999,36.994,-999,-999,9,-999,-999,2071.5,2,2423.7,2,8.1563,8.0802,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1910000,191,0,0,2019,5,30,9:46:00,150.4069,18.668,-61.1619,-999,3,-999,27.2,27.36,-999,36.52,-999,-999,9,-999,-999,2053.8,2,2397.8,2,8.1535,8.0774,2,-999,-999,-999,-999,9
28AQ20190515,Flora_20190515,Flow-through,1920000,192,0,0,2019,5,30,13:35:00,150.566,18.4355,-61.804,-999,3,-999,27.27,27.41,-999,36.435,-999,-999,9,-999,-999,2045.9,2,2386.4,2,8.1558,8.0797,2,-999,-999,-999,-999,9
33HH20170211,HB1701,Flow-through,100000,10,0,0,2017,2,12,13:24:00,43.5583,39.3633,-73.4,54,3,-999,8.25,8.74,-999,34.234,-999,-999,9,-999,-999,2080.1,2,2259.1,2,7.9141,7.8406,2,-999,-999,-999,-999,9
33HH20170211,HB1701,Niskin,100101,10,1,1,2017,2,12,13:24:00,43.5583,39.3633,-73.4,54,41.6,42,8.23,8.69,7.38,34.231,34.14,-999,9,7.4,226,2151.3,3,2265.4,2,7.924,7.8504,2,4.3,2.9,0.6,0.6,2
33HH20170211,HB1701,Niskin,100103,10,1,3,2017,2,12,13:24:00,43.5583,39.3633,-73.4,54,27.9,28,-999,-999,7.51,-999,33.99,-999,9,7.4,227,2083.5,6,2268.8,2,7.9202,7.8467,6,3.8,2.1,0.5,0.5,2
33HH20170211,HB1701,Niskin,100107,10,1,7,2017,2,12,13:24:00,43.5583,39.3633,-73.4,54,4.7,5,-999,-999,8.08,-999,34.14,-999,9,7.3,221,2085.2,2,2270.2,2,7.9238,7.8502,2,5.4,2.4,0.2,0.5,2
33HH20170211,HB1701,Flow-through,170000,17,0,0,2017,2,13,5:56:00,44.2472,37.9967,-74.9567,26,3,-999,7.04,7.5,-999,33.527,-999,-999,9,-999,-999,2061.8,2,2234.1,2,7.921,7.8474,2,-999,-999,-999,-999,9
33HH20170211,HB1701,Niskin,170202,17,2,2,2017,2,13,5:56:00,44.2472,37.9967,-74.9567,26,19.7,20,7.05,7.51,7.05,33.527,33.51,-999,9,9.6,292,2063.9,2,2239.3,2,7.9191,7.8456,2,2.1,0,0.3,0.2,2
33HH20170211,HB1701,Niskin,170205,17,2,5,2017,2,13,5:56:00,44.2472,37.9967,-74.9567,26,13.2,13,-999,-999,7.05,-999,33.52,-999,9,9.6,292,2065.2,2,2237.8,2,7.9159,7.8424,2,2.3,0.1,0.3,0.3,2
33HH20170211,HB1701,Niskin,170209,17,2,9,2017,2,13,5:56:00,44.2472,37.9967,-74.9567,26,3.6,3,-999,-999,7.05,-999,33.52,-999,9,9.6,292,2068.4,2,2239.9,2,7.9157,7.8422,2,0.3,0.1,0.4,0.1,2
33HH20170211,HB1701,Niskin,180301,18,3,1,2017,2,13,8:08:00,44.3389,37.8367,-74.58,55,48.5,49,9.3,9.75,9.19,34.469,34.45,-999,9,9,276,2096.2,2,2287.6,2,7.9344,7.8607,2,2.6,1.4,0.1,0.3,2
33HH20170211,HB1701,Niskin,180307,18,3,7,2017,2,13,8:08:00,44.3389,37.8367,-74.58,55,26.2,26,-999,-999,9.32,-999,34.46,-999,9,9.1,276,2153.4,3,2281.1,2,7.9317,7.8579,2,4.3,1.6,0.9,0.2,2
33HH20170211,HB1701,Niskin,180311,18,3,11,2017,2,13,8:08:00,44.3389,37.8367,-74.58,55,3.3,3,9.31,9.74,9.31,34.468,34.46,-999,9,9.1,277,2094.8,6,2283.1,6,7.9367,7.8629,6,2.9,1.3,0.7,0.3,2
33HH20170211,HB1701,Flow-through,190000,19,0,0,2017,2,13,18:04:00,44.7528,37.1617,-75.6633,-999,3,-999,7.04,7.52,-999,33.135,-999,-999,9,-999,-999,2049.7,2,2196,2,7.9066,7.8334,2,-999,-999,-999,-999,9
33HH20170211,HB1701,Flow-through,240000,24,0,0,2017,2,14,6:44:00,45.2806,37.6917,-74.26,117,3,-999,9.74,10.2,-999,34.552,-999,-999,9,-999,-999,2102.5,2,2284.2,2,7.9165,7.8429,2,-999,-999,-999,-999,9
33HH20170211,HB1701,Niskin,240401,24,4,1,2017,2,14,6:44:00,45.2806,37.6917,-74.26,117,108,108,9.8,10.23,9.86,34.559,34.55,-999,9,8.5,259,2182.3,3,2290.3,2,7.9131,7.8396,2,3.1,4.4,0.3,0.2,2
33HH20170211,HB1701,Niskin,240404,24,4,4,2017,2,14,6:44:00,45.2806,37.6917,-74.26,117,58.3,58,-999,-999,9.85,-999,34.55,-999,9,8.5,261,2112.8,2,2295.5,2,7.9185,7.8449,2,5.6,4.2,0.3,0.4,2
33HH20170211,HB1701,Niskin,240411,24,4,11,2017,2,14,6:44:00,45.2806,37.6917,-74.26,117,3.4,3,-999,-999,9.91,-999,34.57,-999,9,8.5,260,2111.5,6,2296.1,6,7.9094,7.8359,6,5.6,4.1,0.4,0.4,2
33HH20170211,HB1701,Flow-through,340000,34,0,0,2017,2,15,2:19:00,46.0965,39.0117,-72.5817,946,3,-999,14.87,15.25,-999,36.037,-999,-999,9,-999,-999,2138.7,2,2355,2,7.973,7.8986,2,-999,-999,-999,-999,9
33HH20170211,HB1701,Niskin,340501,34,5,1,2017,2,15,2:19:00,46.0965,39.0117,-72.5817,946,499,499,14.86,15.26,7.26,36.038,35.1,-999,9,5.6,170,2206.4,6,2313.5,6,7.7192,7.649,6,17.1,21.5,0,1.3,2
33HH20170211,HB1701,Niskin,340502,34,5,2,2017,2,15,2:19:00,46.0965,39.0117,-72.5817,946,249,249,-999,-999,15.09,-999,36.07,-999,9,7.1,217,2144.2,2,2366.4,2,7.971,7.8966,2,2.7,6.9,0,0.4,2
33HH20170211,HB1701,Niskin,340511,34,5,11,2017,2,15,2:19:00,46.0965,39.0117,-72.5817,946,4.6,5,-999,-999,14.98,-999,36.06,-999,9,7.2,219,2148,2,2369.1,2,7.9684,7.894,2,4.2,7,0.4,0.3,2
33HH20170211,HB1701,Niskin,350601,35,6,1,2017,2,15,3:51:00,46.1604,39.0583,-72.7417,196,182,182,11.11,11.56,11.77,34.775,34.97,-999,9,7.9,241,2123.7,2,2314.2,2,7.9201,7.8464,2,5.1,6.8,0.6,0.4,2
33HH20170211,HB1701,Niskin,350604,35,6,4,2017,2,15,3:51:00,46.1604,39.0583,-72.7417,196,104,104,-999,-999,11.64,-999,34.93,-999,9,8.1,248,2110.5,2,2325.6,2,7.9196,7.8459,2,4.4,5.5,0.6,0.4,2
33HH20170211,HB1701,Niskin,350611,35,6,11,2017,2,15,3:51:00,46.1604,39.0583,-72.7417,196,3.6,4,11.1,11.57,11.26,34.776,34.81,-999,9,8.3,253,2105.2,2,2304.4,2,7.9284,7.8547,2,5.4,5.8,0.1,0.3,2
33HH20170211,HB1701,Flow-through,380000,38,0,0,2017,2,15,11:46:00,46.4903,39.71,-73.985,24,3,-999,4.6,5.07,-999,32.882,-999,-999,9,-999,-999,2051.2,2,2213.7,2,7.9099,7.8366,2,-999,-999,-999,-999,9
33HH20170211,HB1701,Niskin,380701,38,7,1,2017,2,15,11:46:00,46.4903,39.71,-73.985,24,19.2,19,4.62,5.09,4.73,32.901,33.12,-999,9,10.4,316,2191.4,3,2218,2,7.9234,7.8498,2,1.7,0.3,0.2,0.3,2
33HH20170211,HB1701,Niskin,380703,38,7,3,2017,2,15,11:46:00,46.4903,39.71,-73.985,24,11.1,11,-999,-999,4.6,-999,32.9,-999,9,10.3,315,2045.9,2,2206.3,2,7.9185,7.8451,2,0.9,0.1,0,0.5,2
